standard Exponential Lorentz
0.483105 0.418988 1
0.525044 0.283779 1
0.311972 0.62096 1
0.532596 0.895277 1
0.698197 0.256436 1
0.928881 3.34176 1
0.00951809 0.0909404 1
0.918178 0.167214 1
0.687234 0.178885 1
0.19031 1.61715 1
0.0227082 1.31991 1
0.375895 0.0783246 1
0.802437 0.952401 1
0.255228 0.261108 1
0.667617 0.363357 1
0.0245745 0.237816 1
0.0795936 0.0449231 1
0.736417 0.9838 1
0.1302 0.0962512 1
0.215284 1.14857 1
0.480856 0.646937 1
0.503571 0.625293 1
0.658717 0.323804 1
0.926129 0.415279 1
0.517854 2.54247 1
0.487162 0.248116 1
0.581328 3.37761 1
0.79026 0.757655 1
0.700163 1.8881 1
0.491316 0.192587 1
0.913074 0.468268 1
0.0546396 0.524788 1
0.948654 0.191322 1
0.747617 0.911222 1
0.0292706 1.58809 1
0.645193 1.11286 1
0.0606643 1.20244 1
0.00393534 0.132876 1
0.573507 4.52915 1
0.631993 0.26711 1
0.394878 0.809773 1
0.147889 1.75474 1
0.61577 0.0329652 1
0.654167 0.416313 1
0.00815981 0.0671939 1
0.636987 1.32107 1
0.976126 0.729322 1
0.342805 0.00676863 1
0.842472 0.470193 1
0.677074 0.0588549 1
0.697179 2.29879 1
0.191967 1.78965 1
0.514688 0.0872371 1
0.393676 0.0187617 1
0.718114 0.127315 1
0.549857 2.48914 1
0.561417 0.92429 1
0.819843 1.43765 1
0.927308 0.532727 1
0.967643 0.406267 1
0.359405 1.62323 1
0.927903 3.18659 1
0.720713 3.42837 1
0.741581 0.0426676 1
0.573186 0.0344792 1
0.116245 0.653269 1
0.95971 0.327438 1
0.460879 0.832477 1
0.0373703 0.734236 1
0.387227 3.35664 1
0.513906 0.636922 1
0.230962 4.67577 1
0.0922687 0.647102 1
0.186083 1.94389 1
0.319138 0.265622 1
0.137766 0.0367204 1
0.157987 0.987553 1
0.687078 2.21334 1
0.725161 0.816475 1
0.767759 1.38654 1
0.822069 0.0276682 1
0.792358 0.337645 1
0.716549 0.134871 1
0.171351 0.0770883 1
0.96635 0.588091 1
0.737046 1.11907 1
0.947959 0.711143 1
0.681075 0.692688 1
0.97573 2.45253 1
0.864023 1.55725 1
0.244089 1.02076 1
0.253728 0.9816 1
0.329712 0.443649 1
0.642016 0.410897 1
0.796682 0.0575212 1
0.436834 3.47195 1
0.82015 0.142886 1
0.556478 0.164154 1
0.486157 2.12705 1
0.260201 0.0765856 1
0.177784 1.29571 1
0.215352 0.958152 1
0.0228025 0.678694 1
0.0748502 0.128422 1
0.406716 0.169815 1
0.398925 0.892561 1
0.619705 0.355384 1
0.0124159 0.0229652 1
0.969563 0.614375 1
0.268327 3.58597 1
0.0731689 0.491494 1
0.882703 0.958731 1
0.954997 0.406728 1
0.360945 0.563834 1
0.0515937 0.463878 1
0.18619 0.113255 1
0.280862 3.25393 1
0.0793941 0.199266 1
0.41455 0.166962 1
0.868756 0.958508 1
0.0958746 0.373356 1
0.266304 0.546022 1
0.0528662 0.373552 1
0.521057 0.652613 1
0.0657014 0.217732 1
0.198907 0.0553633 1
0.329451 0.203817 1
0.114204 5.53097 1
0.858335 1.35128 1
0.390261 0.5096 1
0.199488 1.19405 1
0.912422 0.954501 1
0.541212 0.0201175 1
0.3093 0.160913 1
0.706582 0.867735 1
0.914121 0.0529104 1
0.899371 2.23329 1
0.297306 0.056546 1
0.216143 0.394875 1
0.703515 0.749961 1
0.979683 1.08146 1
0.237723 0.818529 1
0.605208 0.787526 1
0.760064 0.17974 1
0.0291757 0.448768 1
0.00947694 0.623644 1
0.0443273 2.28651 1
0.543167 0.451582 1
0.96286 0.221089 1
0.407568 0.0703059 1
0.0659836 0.642189 1
0.671863 1.39207 1
0.574048 1.58715e-05 1
0.441123 0.000953912 1
0.618076 0.158241 1
0.536778 1.09348 1
0.862599 0.311304 1
0.0172768 0.0507793 1
0.771722 0.604945 1
0.153803 0.118071 1
0.547168 0.582797 1
0.694149 0.0470343 1
0.930267 2.94415 1
0.091654 0.429272 1
0.458461 1.76733 1
0.0492719 0.826336 1
0.729914 0.588641 1
0.130474 0.709424 1
0.962629 0.13572 1
0.278511 1.15148 1
0.509561 0.961465 1
0.844213 1.0104 1
0.686809 1.67229 1
0.838814 0.0711795 1
0.154668 1.36457 1
0.610176 4.24896 1
0.930841 0.931289 1
0.605927 0.356763 1
0.40264 0.107915 1
0.355427 1.61156 1
0.537467 1.20228 1
0.37203 0.150609 1
0.169106 0.702741 1
0.528798 0.016744 1
0.413676 0.0692635 1
0.200458 0.979667 1
0.168528 0.087753 1
0.872141 1.14251 1
0.0729685 1.24274 1
0.734324 0.467099 1
0.830112 0.0378156 1
0.2447 0.124031 1
0.695434 0.741304 1
0.977832 0.444405 1
0.241358 0.178649 1
0.375787 0.49588 1
0.441928 0.138533 1
0.194813 0.800121 1
0.29567 0.553147 1
0.4852 0.0397438 1
0.740964 2.25722 1
0.666085 0.0435552 1
0.305108 0.226096 1
0.376304 0.963236 1
0.592026 0.715114 1
0.289415 1.644 1
0.710923 0.819605 1
0.187835 0.0702881 1
0.664996 0.394073 1
0.973288 0.32395 1
0.0483838 1.10856 1
0.457921 0.330494 1
0.159612 0.0647436 1
0.954642 0.2913 1
0.582403 0.131596 1
0.634655 0.336003 1
0.526977 0.702417 1
0.453833 1.67448 1
0.82947 0.519617 1
0.444785 0.135293 1
0.721888 0.314651 1
0.26611 0.127615 1
0.0407748 0.308257 1
0.545383 0.633407 1
0.593447 0.698615 1
0.182976 0.440758 1
0.381478 0.854026 1
0.228247 0.115735 1
0.244136 0.0211764 1
0.65025 0.0363366 1
0.46078 1.36315 1
0.375343 0.705722 1
0.0752076 1.10466 1
0.319993 0.228621 1
0.724511 1.60907 1
0.78393 0.0994465 1
0.138432 2.56439 1
0.564629 0.773305 1
0.412924 0.181087 1
0.956663 2.01698 1
0.149289 0.703959 1
0.423564 0.0361878 1
0.92639 0.576768 1
0.705564 0.780358 1
0.871781 0.317651 1
0.58176 0.449663 1
0.864822 0.89939 1
0.826297 1.54423 1
0.815948 0.120682 1
0.978651 0.410312 1
0.265598 1.57558 1
0.693858 0.523519 1
0.52056 0.246986 1
0.563234 0.494113 1
0.930963 0.335793 1
0.10203 0.408289 1
0.818649 1.50721 1
0.00237826 0.0139514 1
0.699689 1.15425 1
0.862553 0.713204 1
0.0647025 0.068483 1
0.175449 0.648963 1
0.288025 0.902375 1
0.597679 0.765309 1
0.470257 0.84631 1
0.817105 1.48216 1
0.329542 0.262163 1
0.460096 0.03377 1
0.548971 0.415255 1
0.375176 0.881874 1
0.628724 0.173974 1
0.0112932 0.0952616 1
0.781343 0.602775 1
0.112084 1.61613 1
0.774429 2.92882 1
0.654201 1.35127 1
0.510201 0.340341 1
0.682651 1.85985 1
0.220538 0.564045 1
0.475236 0.17355 1
0.776799 0.34167 1
0.260822 0.212033 1
0.0349928 0.416631 1
0.387929 1.51072 1
0.278358 1.62315 1
0.0618246 0.318576 1
0.766525 0.337953 1
0.524601 1.92171 1
0.314654 0.547041 1
0.51943 0.45522 1
0.520822 0.0533627 1
0.989699 1.22577 1
0.90575 0.482854 1
0.0418785 3.15358 1
0.333775 0.0364803 1
0.620504 2.56355 1
0.0862282 4.07252 1
0.201988 0.808339 1
0.456439 0.315501 1
0.205999 0.882441 1
0.562696 1.3555 1
0.34104 0.594592 1
0.120948 0.590532 1
0.757358 0.215816 1
0.779506 0.0287481 1
0.212123 0.0616376 1
0.85411 1.1528 1
0.624393 0.920194 1
0.259473 2.27015 1
0.693207 0.0948709 1
0.279655 0.899039 1
0.388327 3.49461 1
0.627823 1.17458 1
0.405722 1.25474 1
0.654007 0.701809 1
0.0657337 1.28865 1
0.713317 0.197024 1
0.829837 1.92182 1
0.885338 0.35713 1
0.920729 0.94533 1
0.743722 0.0993294 1
0.167896 0.709873 1
0.481843 0.295244 1
0.448335 0.646701 1
0.0757476 0.686739 1
0.633994 0.0349335 1
0.471651 1.26846 1
0.363237 0.0140991 1
0.753042 0.749303 1
0.308014 2.105 1
0.761246 3.04649 1
0.863169 1.43224 1
0.0694746 0.467448 1
0.360427 2.89139 1
0.298197 0.216616 1
0.349297 0.87519 1
0.297056 0.710208 1
0.909833 1.00391 1
0.64271 0.0349714 1
0.148006 0.141338 1
0.855632 1.67149 1
0.504992 0.470734 1
0.714841 3.96098 1
0.71628 1.16122 1
0.960701 1.57907 1
0.119449 1.96794 1
0.373078 0.00132967 1
0.109712 1.10129 1
0.661052 2.02876 1
0.408672 0.278878 1
0.616685 0.832162 1
0.0874386 0.39968 1
0.112681 0.114296 1
0.0120042 0.693076 1
0.329156 0.0657067 1
0.717771 2.3258 1
0.841796 3.00195 1
0.995925 0.469833 1
0.0521387 0.553969 1
0.483834 0.0290044 1
0.00844995 0.575131 1
0.648776 0.831833 1
0.976108 0.373077 1
0.0784238 2.63409 1
0.643135 0.384996 1
0.174037 2.13257 1
0.552387 2.04244 1
0.885975 0.761796 1
0.309831 0.0836312 1
0.219491 0.170679 1
0.485943 2.42776 1
0.797624 2.76421 1
0.437649 0.044388 1
0.35958 6.636 1
0.693907 0.314312 1
0.869981 0.130122 1
0.915245 0.391424 1
0.760398 0.944502 1
0.663486 1.06172 1
0.452374 0.0259724 1
0.682119 1.26037 1
0.350094 1.00083 1
0.78656 0.628129 1
0.960666 1.42436 1
0.672272 0.929033 1
0.346847 0.174055 1
0.176844 1.57518 1
0.313793 0.10701 1
0.230348 1.11166 1
0.323483 0.169667 1
0.398127 0.565357 1
0.174015 0.44352 1
0.159494 0.368731 1
0.879821 0.784057 1
0.876489 0.858117 1
0.201634 0.177832 1
0.973041 0.102732 1
0.12464 0.278881 1
0.682027 0.399262 1
0.364109 1.68661 1
0.2773 3.50722 1
0.619062 2.96833 1
0.211676 0.102064 1
0.398763 0.121778 1
0.0473719 0.723546 1
0.188222 1.2026 1
0.168317 0.0558945 1
0.44462 0.394918 1
0.877578 0.857994 1
0.461152 0.796643 1
0.415044 0.197044 1
0.91547 0.900583 1
0.0678195 0.442963 1
0.448482 0.458772 1
0.808918 0.0473999 1
0.322597 1.56719 1
0.0899457 2.139 1
0.619099 1.44662 1
0.225841 2.01773 1
0.0672821 0.0389945 1
0.976363 0.101243 1
0.401476 0.277394 1
0.636393 1.17419 1
0.462306 1.71231 1
0.367411 0.263405 1
0.83069 0.125233 1
0.459336 1.63646 1
0.316301 0.554964 1
0.194109 0.289852 1
0.111978 2.3636 1
0.40144 4.53396 1
0.389514 0.033886 1
0.577077 0.228717 1
0.506062 0.333238 1
0.70457 0.308656 1
0.624906 1.33464 1
0.777899 2.90362 1
0.396816 0.424331 1
0.997643 0.382374 1
0.151644 3.01782 1
0.701757 0.951588 1
0.320677 0.840924 1
0.844733 2.51929 1
0.181977 0.310771 1
0.244427 0.214849 1
0.668367 0.0556853 1
0.362862 0.0838004 1
0.766815 1.48417 1
0.896088 1.84247 1
0.668045 1.03619 1
0.944054 0.83553 1
0.285656 0.552523 1
0.620907 0.0585163 1
0.986338 0.145486 1
0.865023 1.79863 1
0.0248857 2.03724 1
0.755965 0.372512 1
0.107279 2.11335 1
0.332178 3.5129 1
0.402951 0.862011 1
0.115268 3.12996 1
0.742969 2.06771 1
0.935912 0.0710408 1
0.646159 1.13029 1
0.712861 0.00424823 1
0.473752 0.0638291 1
0.44166 1.24497 1
0.975344 2.4922 1
0.570394 4.12948 1
0.0961938 2.25429 1
0.909947 0.24647 1
0.758508 0.0713154 1
0.454825 0.436563 1
0.66684 1.34668 1
0.116265 0.74979 1
0.400894 0.105253 1
0.575869 2.05227 1
0.767307 1.12842 1
0.65576 1.30261 1
0.921263 0.0408953 1
0.203685 0.858087 1
0.286918 1.13842 1
0.707407 3.74624 1
0.797122 1.22229 1
0.757182 0.540164 1
0.134074 1.19906 1
0.656765 5.68612 1
0.504256 1.52362 1
0.543225 0.828663 1
0.264503 0.314845 1
0.313162 0.655323 1
0.635333 0.260978 1
0.346344 0.990905 1
0.677227 0.040795 1
0.702785 2.25208 1
0.123029 2.10543 1
0.295826 1.66554 1
0.407627 2.10859 1
0.988886 1.47029 1
0.135836 0.627597 1
0.65934 0.934646 1
0.777719 0.995636 1
0.298114 0.22172 1
0.0362521 0.605864 1
0.685305 0.755683 1
0.389227 0.386383 1
0.670591 0.883671 1
0.424852 1.19851 1
0.564832 0.328352 1
0.614058 1.38106 1
0.27231 1.39579 1
0.929017 1.06248 1
0.701428 0.0914973 1
0.104554 1.15995 1
0.901839 0.138909 1
0.877732 0.140668 1
0.424997 0.645035 1
0.473509 1.0576 1
0.898329 0.610812 1
0.335716 1.53426 1
0.19678 0.223767 1
0.549281 1.58123 1
0.242029 0.172823 1
0.809441 0.564369 1
0.323396 0.794262 1
0.167897 0.639708 1
0.0784877 0.335501 1
0.0988131 2.15115 1
0.799441 2.92328 1
0.402228 0.671785 1
0.458542 2.62482 1
0.722078 0.137838 1
0.666225 1.4708 1
0.434198 1.10698 1
0.852108 0.534236 1
0.714882 0.397339 1
0.215136 0.789046 1
0.342284 2.47423 1
0.267343 0.202385 1
0.680539 3.0191 1
0.452313 0.0436501 1
0.202063 0.661793 1
0.609536 0.369157 1
0.186874 0.443915 1
0.920253 0.147879 1
0.787355 1.25604 1
0.486226 0.420987 1
0.0612685 2.46053 1
0.653677 0.125317 1
0.424861 1.88113 1
0.965611 0.110932 1
0.0816508 0.169393 1
0.612381 0.349123 1
0.213826 2.08995 1
0.00202238 1.06529 1
0.905341 0.213858 1
0.23248 0.658548 1
0.797797 0.247952 1
0.251499 5.41497 1
0.88439 0.270641 1
0.0877272 2.34949 1
0.498266 1.12466 1
0.927677 1.01167 1
0.405981 0.530689 1
0.34167 0.381531 1
0.126103 1.36812 1
0.0271788 0.653282 1
0.446563 0.816837 1
0.455033 0.224822 1
0.818768 1.54738 1
0.737215 0.546348 1
0.671932 0.100014 1
0.215602 0.749861 1
0.358255 4.55197 1
0.897724 0.365424 1
0.341748 1.3335 1
0.773317 0.263048 1
0.56157 0.269108 1
0.0162464 1.39958 1
0.831924 0.643607 1
0.153404 1.32916 1
0.363614 0.364093 1
0.234871 1.28276 1
0.273635 0.337645 1
0.316037 1.75383 1
0.399252 0.461006 1
0.75274 0.377549 1
0.781808 1.85269 1
0.831854 0.391598 1
0.410876 1.02585 1
0.161252 0.277674 1
0.323139 1.11518 1
0.716958 0.325666 1
0.24005 0.709051 1
0.817425 1.70852 1
0.42477 5.22433 1
0.955993 0.162508 1
0.993106 0.30637 1
0.347996 0.782598 1
0.776633 0.396483 1
0.243301 0.374402 1
0.0935057 0.370075 1
0.44528 2.14081 1
0.116346 0.124757 1
0.96471 0.444979 1
0.147167 0.659704 1
0.807291 0.411389 1
0.544885 0.886455 1
0.369418 1.32481 1
0.0558837 0.257609 1
0.129186 0.0409646 1
0.199806 1.45221 1
0.155006 2.24912 1
0.729717 0.0379676 1
0.929834 0.0946185 1
0.762347 1.19587 1
0.689534 0.125141 1
0.589492 1.24251 1
0.37392 0.655267 1
0.0037856 0.257875 1
0.17262 1.31813 1
0.238986 0.308071 1
0.522977 0.34544 1
0.0490515 1.2591 1
0.010792 0.376845 1
0.0532398 0.0101065 1
0.233281 0.0706994 1
0.472888 1.29759 1
0.338208 1.06222 1
0.710931 0.997644 1
0.548727 1.10778 1
0.122419 0.295814 1
0.208075 0.229245 1
0.0374707 0.856182 1
0.465246 0.0355399 1
0.713292 0.677452 1
0.737227 0.581856 1
0.970365 0.766478 1
0.6416 0.197671 1
0.963885 0.717912 1
0.0998413 0.12852 1
0.464319 0.176486 1
0.489674 0.438924 1
0.159247 1.18609 1
0.398173 1.46073 1
0.0820819 1.01087 1
0.304737 2.40692 1
0.575297 0.0218001 1
0.219402 1.02396 1
0.635532 1.30781 1
0.120164 0.292324 1
0.802648 1.32448 1
0.217806 1.53518 1
0.223963 0.176381 1
0.938482 0.130185 1
0.502668 0.00495419 1
0.908843 0.112731 1
0.442901 0.244367 1
0.266305 0.78794 1
0.976716 0.237821 1
0.563471 0.483523 1
0.393508 1.94721 1
0.549048 0.813233 1
0.759873 4.62666 1
0.653003 0.101641 1
0.80217 0.162923 1
0.46465 0.871299 1
0.546152 0.29514 1
0.69162 0.664927 1
0.36118 0.406843 1
0.115704 2.00339 1
0.552535 1.21779 1
0.998658 0.441227 1
0.0294538 2.22941 1
0.196364 0.57737 1
0.0299348 0.965196 1
0.268115 0.388351 1
0.0984037 1.01792 1
0.163309 0.800811 1
0.282364 2.89754 1
0.769309 0.248984 1
0.34995 0.0985669 1
0.4866 1.15803 1
0.16928 0.179477 1
0.359877 1.00545 1
0.535022 1.88433 1
0.0928616 0.165485 1
0.704815 0.369865 1
0.588692 0.544179 1
0.0118788 1.0059 1
0.25527 0.842555 1
0.752105 3.70804 1
0.288946 8.40084 1
0.940453 0.564317 1
0.266098 0.819373 1
0.818014 0.284796 1
0.966361 0.445621 1
0.574342 3.68006 1
0.300984 1.42055 1
0.116663 0.535678 1
0.69897 0.052303 1
0.474762 3.5939 1
0.721033 0.392058 1
0.0784666 3.21064 1
0.376446 0.536385 1
0.845946 0.568879 1
0.649543 2.70564 1
0.680845 2.78032 1
0.0806576 0.303524 1
0.52029 1.09128 1
0.713695 0.955844 1
0.869151 0.116532 1
0.875906 0.94071 1
0.671774 0.541087 1
0.285479 0.560598 1
0.0799677 0.567665 1
0.836697 0.19482 1
0.281466 1.24306 1
0.0371596 0.0488441 1
0.788165 0.315378 1
0.861333 0.154635 1
0.299481 0.102179 1
0.00974527 2.36801 1
0.0447183 0.252232 1
0.738129 0.644059 1
0.829852 0.636477 1
0.262363 0.0449069 1
0.281193 0.396901 1
0.553614 1.0958 1
0.400973 0.534406 1
0.32877 0.858184 1
0.0122121 1.18122 1
0.333145 0.0902353 1
0.273446 1.42506 1
0.676015 0.905165 1
0.408609 2.2417 1
0.727461 2.558 1
0.984376 1.0357 1
0.879692 2.24898 1
0.636993 1.43977 1
0.515777 1.33254 1
0.0437013 0.393728 1
0.759306 0.390333 1
0.118145 3.8962 1
0.0680938 0.604137 1
0.401653 0.0093018 1
0.933716 1.72637 1
0.855104 0.114931 1
0.0459172 1.29477 1
0.420703 3.16632 1
0.556955 0.886093 1
0.286599 1.89389 1
0.340057 0.482672 1
0.440474 0.0245167 1
0.994117 1.38533 1
0.953192 0.196396 1
0.333593 0.789992 1
0.356355 0.157134 1
0.229506 0.0590939 1
0.999157 0.0811312 1
0.293405 0.0160887 1
0.0846173 0.612371 1
0.417558 0.007291 1
0.205949 0.947387 1
0.25941 4.21479 1
0.407423 0.812098 1
0.462637 0.936521 1
0.0524663 0.458839 1
0.910234 2.8222 1
0.9354 1.65524 1
0.336969 0.684567 1
0.0690013 1.13447 1
0.199566 1.59669 1
0.154707 2.4417 1
0.225619 1.26474 1
0.4977 1.08241 1
0.209742 1.00337 1
0.507332 0.311788 1
0.95136 0.55564 1
0.650701 1.54053 1
0.757804 1.17969 1
0.861582 0.0867883 1
0.626892 0.944456 1
0.182392 0.66251 1
0.382772 0.200102 1
0.644394 0.0757093 1
0.472546 0.509301 1
0.2351 0.0127487 1
0.978178 0.566642 1
0.314591 0.465119 1
0.308125 0.383522 1
0.704936 0.396139 1
0.516991 1.05362 1
0.149037 0.0712159 1
0.680873 0.127151 1
0.989708 2.39905 1
0.0214769 0.158315 1
0.790734 0.14254 1
0.948943 0.764134 1
0.963205 0.139416 1
0.601617 2.11086 1
0.374214 0.117849 1
0.141637 2.62545 1
0.665468 0.881809 1
0.434646 0.970174 1
0.910552 1.91893 1
0.0229068 1.18021 1
0.558823 1.17836 1
0.865835 5.37687 1
0.999452 1.31922 1
0.671007 0.00639033 1
0.0827228 0.353041 1
0.22651 0.323871 1
0.763036 2.02992 1
0.951148 0.027243 1
0.711201 3.23358 1
0.807768 2.06996 1
0.495167 0.212891 1
0.614866 1.00049 1
0.49574 0.44156 1
0.98462 1.64642 1
0.127889 1.53618 1
0.243459 0.753939 1
0.0405393 1.48838 1
0.511107 1.87957 1
0.875151 1.12901 1
0.916096 0.165444 1
0.539741 0.342157 1
0.22699 0.0431677 1
0.872569 0.803021 1
0.0974684 1.24677 1
0.596552 1.09024 1
0.0242588 0.780296 1
0.245333 0.0167517 1
0.795432 0.681749 1
0.388162 1.01118 1
0.0790077 0.658257 1
0.666033 2.8116 1
0.244908 1.82461 1
0.839775 1.54676 1
0.692062 0.617429 1
0.377651 1.50026 1
0.158151 3.11087 1
0.984223 1.42921 1
0.199777 0.179138 1
0.0280384 2.29717 1
0.589835 2.27928 1
0.924874 4.6965 1
0.382906 0.078091 1
0.0710437 0.0742438 1
0.563417 1.48784 1
0.759723 0.512745 1
0.653615 0.0288404 1
0.422316 3.85486 1
0.377024 0.00724109 1
0.590461 0.417849 1
0.544276 0.894168 1
0.407297 1.7403 1
0.755279 0.781744 1
0.115268 0.729543 1
0.131447 1.58628 1
0.603881 0.850022 1
0.259612 0.150836 1
0.227504 0.287481 1
0.94752 0.366291 1
0.167679 0.787401 1
0.353865 2.34197 1
0.110015 0.28153 1
0.573299 0.675814 1
0.745198 0.413545 1
0.703432 0.115507 1
0.278489 0.786123 1
0.84784 0.73189 1
0.646985 3.03644 1
0.342467 0.181679 1
0.295301 0.612273 1
0.827076 0.263904 1
0.992877 0.932045 1
0.67134 0.898135 1
0.0120639 0.707898 1
0.0882595 0.357243 1
0.884844 5.28828 1
0.460812 0.615396 1
0.425384 0.86541 1
0.500314 0.98866 1
0.0460214 0.0261963 1
0.474186 1.00943 1
0.923001 4.32991 1
0.41655 0.151853 1
0.929807 3.23923 1
0.526903 2.20225 1
0.889834 1.8374 1
0.620564 0.304792 1
0.0993093 0.08226 1
0.0559468 0.767375 1
0.524855 0.271355 1
0.961827 0.573765 1
0.159986 0.587816 1
0.0594553 1.40544 1
0.135943 0.221127 1
0.11654 0.0890095 1
0.0583408 0.455266 1
0.798908 0.368086 1
0.132793 0.122722 1
0.432775 0.110955 1
0.904659 3.87832 1
0.360038 0.425863 1
0.0858659 0.814223 1
0.466189 0.304268 1
0.311733 1.7767 1
0.19061 0.0113981 1
0.376663 1.08884 1
0.15218 0.246177 1
0.644518 0.0881631 1
0.43865 0.0971746 1
0.602 1.83061 1
0.129273 0.0593722 1
0.533901 0.307518 1
0.387678 0.147994 1
0.639404 3.80536 1
0.532691 0.633678 1
0.913893 0.479243 1
0.828568 2.05788 1
0.415482 1.38714 1
0.59107 0.98939 1
0.994425 0.761602 1
0.842468 3.67778 1
0.383529 0.752034 1
0.0264609 0.742632 1
0.686514 0.306517 1
0.435917 0.244562 1
0.606468 1.81876 1
0.990285 0.326462 1
0.664326 0.0398212 1
0.72686 0.506253 1
0.408455 1.79346 1
0.946566 1.9475 1
0.497067 0.49604 1
0.106517 1.52795 1
0.711217 1.09031 1
0.388228 1.0865 1
0.0365757 2.4619 1
0.89336 2.09447 1
0.474043 0.792571 1
0.860812 0.769291 1
0.83402 2.96723 1
0.567161 0.000382874 1
0.829821 0.700017 1
0.757818 1.18329 1
0.01757 0.453629 1
0.55705 1.10237 1
0.430796 0.984558 1
0.498792 0.888172 1
0.43485 0.380234 1
0.810626 0.113192 1
0.719741 0.0829006 1
0.729945 0.697116 1
0.498276 0.59769 1
0.762778 0.0958024 1
0.0147328 0.314038 1
0.290789 0.0718914 1
0.0230777 0.39135 1
0.843268 2.39678 1
0.784155 0.413245 1
0.0312151 1.11309 1
0.278214 0.517319 1
0.0203348 0.979798 1
0.795028 1.63107 1
0.77234 1.42951 1
0.747155 1.70996 1
0.00122132 0.786354 1
0.100435 0.239676 1
0.381085 0.216434 1
0.892374 0.37358 1
0.246233 0.105856 1
0.405108 0.932325 1
0.141035 0.738514 1
0.114486 1.29911 1
0.765789 0.332183 1
0.182915 1.22247 1
0.387868 0.103808 1
0.580645 1.08531 1
0.344055 1.29463 1
0.142951 0.663807 1
0.242333 1.42121 1
0.559562 0.191498 1
0.170749 3.03312 1
0.0354177 0.574153 1
0.692092 0.75199 1
0.141254 2.26786 1
0.386207 1.92426 1
0.293914 1.41674 1
0.188926 0.210639 1
0.943388 0.878927 1
0.493883 3.50243 1
0.222862 0.0712193 1
0.252172 0.242735 1
0.724204 0.99752 1
0.428251 0.637407 1
0.10952 0.60963 1
0.683426 0.186053 1
0.252081 2.69632 1
0.962176 0.147541 1
0.177583 1.1841 1
0.251327 1.24224 1
0.747612 1.28487 1
0.492888 0.242821 1
0.268169 1.52324 1
0.916852 0.164008 1
0.545736 0.764794 1
0.674713 0.440725 1
0.754824 0.55236 1
0.62618 0.778255 1
0.0593459 1.47551 1
0.203978 0.49271 1
0.848856 0.00315749 1
0.655671 0.863576 1
0.804334 2.5645 1
0.859432 0.296655 1
0.163211 3.63591 1
0.676449 0.697686 1
0.21827 0.0142196 1
0.931875 2.40164 1
0.366538 0.810973 1
0.807841 0.623938 1
0.725701 0.536857 1
0.929485 0.395364 1
0.819809 0.037299 1
0.611628 1.33751 1
0.333889 2.20451 1
0.129697 0.546127 1
0.247872 0.0562406 1
0.373568 0.246207 1
0.751203 0.0236703 1
0.592084 0.918096 1
0.415724 1.24599 1
0.224524 2.31211 1
0.280123 1.4182 1
0.796031 2.14413 1
0.268616 0.440128 1
0.239206 2.25325 1
0.628082 0.35795 1
0.487306 0.218345 1
0.527034 0.101666 1
0.153042 1.48104 1
0.288406 0.629982 1
0.692896 2.00698 1
0.929097 1.03366 1
0.762975 3.21623 1
0.663024 0.987724 1
0.496437 0.0603411 1
0.467133 0.67378 1
0.400538 4.65546 1
0.927243 0.831299 1
0.078689 0.688316 1
0.511671 1.71074 1
0.528894 2.37497 1
0.479788 0.298924 1
0.959069 0.170363 1
0.750444 0.549575 1
0.931593 0.249672 1
0.289823 4.73437 1
0.284164 0.792247 1
0.644239 0.189053 1
0.0105764 0.935848 1
0.564369 0.275854 1
0.575237 0.0526996 1
0.523753 2.19444 1
0.244019 0.0406227 1
0.838237 0.120119 1
0.465379 0.625032 1
0.586418 0.70878 1
0.189245 0.146246 1
0.164447 0.0128742 1
0.743528 0.313273 1
0.620258 1.70061 1
0.839399 0.0677809 1
0.792294 1.85882 1
0.31088 0.461305 1
0.160056 0.626251 1
0.410593 4.19424 1
0.205496 0.142756 1
0.498174 0.250704 1
0.502743 2.08888 1
0.473447 0.625478 1
0.2029 0.690788 1
0.361279 2.76229 1
0.263382 1.79673 1
0.942819 0.0818151 1
0.794209 0.216372 1
0.0577715 0.790415 1
0.286139 0.222138 1
0.963961 1.86776 1
0.914399 1.65906 1
0.917715 2.58133 1
0.238104 0.133669 1
0.813414 1.52188 1
0.600522 0.64456 1
0.285367 1.10812 1
0.266032 0.894925 1
0.16813 1.39356 1
0.497234 0.332119 1
0.271567 1.11265 1
0.00142043 0.871768 1
0.555015 0.247664 1
0.942801 0.433535 1
0.0842659 0.180765 1
0.928525 0.135866 1
0.512415 0.700403 1
0.921749 1.36404 1
0.181134 0.376905 1
0.809917 0.169503 1
0.480858 1.03395 1
0.746379 2.27012 1
0.916019 0.0240553 1
0.278196 2.18311 1
0.167257 2.82693 1
0.245893 0.799434 1
0.151868 1.13801 1
0.789952 1.44544 1
0.0381332 0.394333 1
0.703906 0.520851 1
0.22667 0.421438 1
0.494688 1.79193 1
0.605293 1.53366 1
0.904041 0.641348 1
0.145088 1.93264 1
0.949183 0.457136 1
0.652722 0.65607 1
0.936622 2.17396 1
0.604432 0.14503 1
0.414847 0.708158 1
0.865791 1.49888 1
0.311117 1.53364 1
0.845984 0.322214 1
0.276471 0.0695359 1
0.281596 0.144501 1
0.23891 1.31436 1
0.966598 2.59495 1
0.136095 0.483784 1
